Verification_ID,Agent_ID,Payment_Amount
VER-004908,AGT-028,15.5
VER-001282,AGT-020,15.5
VER-003020,AGT-022,15.5
VER-003030,AGT-045,15.5
VER-006334,AGT-041,15.5
VER-002637,AGT-003,15.5
VER-006647,AGT-019,15.5
VER-001546,AGT-026,15.5
VER-005351,AGT-032,15.5
VER-003019,AGT-019,15.5
VER-002946,AGT-040,15.5
VER-006774,AGT-035,15.5
VER-005401,AGT-002,15.5
VER-007581,AGT-040,15.5
VER-006500,AGT-039,15.5
VER-002664,AGT-029,15.5
VER-008697,AGT-021,15.5
VER-001283,AGT-041,15.5
VER-004190,AGT-043,15.5
VER-001363,AGT-031,15.5
VER-006260,AGT-017,15.5
VER-004203,AGT-012,15.5
VER-001438,AGT-037,15.5
VER-003482,AGT-048,15.5
VER-000877,AGT-043,15.5
VER-004163,AGT-035,15.5
VER-000057,AGT-008,15.5
VER-005101,AGT-041,15.5
VER-008898,AGT-017,15.5
VER-003650,AGT-013,15.5
VER-001845,AGT-011,15.5
VER-005946,AGT-006,15.5
VER-009004,AGT-003,15.5
VER-007616,AGT-014,15.5
VER-002881,AGT-030,15.5
VER-001744,AGT-003,15.5
VER-003382,AGT-001,15.5
VER-008815,AGT-016,15.5
VER-001303,AGT-030,15.5
VER-004635,AGT-004,15.5
VER-007132,AGT-016,15.5
VER-009386,AGT-021,15.5
VER-000741,AGT-026,15.5
VER-007068,AGT-047,15.5
VER-007904,AGT-018,15.5
VER-005479,AGT-011,15.5
VER-001625,AGT-030,15.5
VER-000525,AGT-049,15.5
VER-007307,AGT-039,15.5
VER-005968,AGT-035,15.5
VER-003236,AGT-044,15.5
VER-005435,AGT-020,15.5
VER-003258,AGT-008,15.5
VER-006024,AGT-005,15.5
VER-007418,AGT-031,15.5
VER-003929,AGT-030,15.5
VER-000436,AGT-043,15.5
VER-009810,AGT-032,15.5
VER-007996,AGT-037,15.5
VER-000309,AGT-025,15.5
VER-001566,AGT-029,15.5
VER-002632,AGT-014,15.5
VER-006209,AGT-043,15.5
VER-006349,AGT-034,15.5
VER-000402,AGT-039,15.5
VER-004388,AGT-044,15.5
VER-003069,AGT-045,15.5
VER-000882,AGT-023,15.5
VER-000435,AGT-015,15.5
VER-007883,AGT-025,15.5
VER-003298,AGT-011,15.5
VER-004008,AGT-010,15.5
VER-008064,AGT-025,15.5
VER-008823,AGT-011,15.5
VER-006936,AGT-023,15.5
VER-008260,AGT-020,15.5
VER-006160,AGT-021,15.5
VER-000289,AGT-035,15.5
VER-006028,AGT-043,15.5
VER-008740,AGT-028,15.5
VER-002624,AGT-018,15.5
VER-007525,AGT-007,15.5
VER-000477,AGT-016,15.5
VER-007780,AGT-042,15.5
VER-009615,AGT-018,15.5
VER-000232,AGT-004,15.5
VER-003816,AGT-047,15.5
VER-003667,AGT-040,15.5
VER-000738,AGT-008,15.5
VER-009140,AGT-027,15.5
VER-000843,AGT-002,15.5
VER-007349,AGT-016,15.5
VER-006004,AGT-024,15.5
VER-006170,AGT-037,15.5
VER-005419,AGT-030,15.5
VER-003252,AGT-024,15.5
VER-004598,AGT-023,15.5
VER-005685,AGT-016,15.5
VER-005126,AGT-013,15.5
VER-009259,AGT-012,15.5
VER-001322,AGT-039,15.5
VER-001840,AGT-036,15.5
VER-001996,AGT-042,15.5
VER-002400,AGT-044,15.5
VER-004713,AGT-020,15.5
VER-005314,AGT-003,15.5
VER-009953,AGT-049,15.5
VER-001042,AGT-004,15.5
VER-007093,AGT-010,15.5
VER-000801,AGT-023,15.5
VER-007746,AGT-012,15.5
VER-001616,AGT-046,15.5
VER-001406,AGT-032,15.5
VER-006609,AGT-038,15.5
VER-000070,AGT-029,15.5
VER-006344,AGT-012,15.5
VER-002760,AGT-017,15.5
VER-004133,AGT-009,15.5
VER-004589,AGT-024,15.5
VER-001587,AGT-026,15.5
VER-004716,AGT-018,15.5
VER-004615,AGT-045,15.5
VER-006193,AGT-025,15.5
VER-001075,AGT-009,15.5
VER-008365,AGT-038,15.5
VER-003462,AGT-028,15.5
VER-004101,AGT-009,15.5
VER-001470,AGT-040,15.5
VER-004367,AGT-002,15.5
VER-009527,AGT-004,15.5
VER-002604,AGT-024,15.5
VER-006783,AGT-008,15.5
VER-001580,AGT-044,15.5
VER-003814,AGT-035,15.5
VER-009827,AGT-010,15.5
VER-007342,AGT-032,15.5
VER-000410,AGT-013,15.5
VER-006650,AGT-043,15.5
VER-002953,AGT-010,15.5
VER-009293,AGT-021,15.5
VER-006622,AGT-010,15.5
VER-004353,AGT-019,15.5
VER-003092,AGT-024,15.5
VER-002727,AGT-013,15.5
VER-000478,AGT-039,15.5
VER-001330,AGT-033,15.5
VER-002284,AGT-011,15.5
VER-007601,AGT-018,15.5
VER-005883,AGT-030,15.5
VER-001778,AGT-043,15.5
VER-006754,AGT-045,15.5
VER-000752,AGT-033,15.5
VER-006425,AGT-044,15.5
VER-009383,AGT-049,15.5
VER-007915,AGT-026,15.5
VER-006682,AGT-026,15.5
VER-006537,AGT-042,15.5
VER-008270,AGT-023,15.5
VER-001032,AGT-002,15.5
VER-005765,AGT-024,15.5
VER-005720,AGT-041,15.5
VER-000469,AGT-047,15.5
VER-001546,AGT-026,15.5
VER-004660,AGT-031,15.5
VER-008993,AGT-003,15.5
VER-002684,AGT-035,15.5
VER-009726,AGT-028,15.5
VER-006851,AGT-033,15.5
VER-001026,AGT-004,15.5
VER-005823,AGT-020,15.5
VER-006339,AGT-025,15.5
VER-005961,AGT-044,15.5
VER-004827,AGT-035,15.5
VER-003519,AGT-028,15.5
VER-003492,AGT-017,15.5
VER-002355,AGT-004,15.5
VER-009202,AGT-037,15.5
VER-008815,AGT-016,15.5
VER-000774,AGT-018,15.5
VER-003746,AGT-004,15.5
VER-009258,AGT-039,15.5
VER-004122,AGT-041,15.5
VER-008334,AGT-045,15.5
VER-000642,AGT-047,15.5
VER-009538,AGT-011,15.5
VER-004378,AGT-001,15.5
VER-006012,AGT-008,15.5
VER-008733,AGT-007,15.5
VER-003881,AGT-045,15.5
VER-008954,AGT-029,15.5
VER-001109,AGT-005,15.5
VER-004218,AGT-012,15.5
VER-000866,AGT-010,15.5
VER-001421,AGT-004,15.5
VER-005550,AGT-016,15.5
VER-007823,AGT-011,15.5
VER-005538,AGT-039,15.5
VER-009179,AGT-048,15.5
VER-005478,AGT-040,15.5
VER-009235,AGT-025,15.5
VER-000963,AGT-010,15.5
VER-001681,AGT-023,15.5
VER-007446,AGT-044,15.5
VER-000634,AGT-031,15.5
VER-002570,AGT-033,15.5
VER-008517,AGT-035,15.5
VER-004093,AGT-024,15.5
VER-003310,AGT-031,15.5
VER-002167,AGT-047,15.5
VER-000364,AGT-041,15.5
VER-007502,AGT-036,15.5
VER-003724,AGT-019,15.5
VER-002826,AGT-017,15.5
VER-005796,AGT-016,15.5
VER-003575,AGT-043,15.5
VER-003598,AGT-044,15.5
VER-000976,AGT-010,15.5
VER-000547,AGT-013,15.5
VER-007955,AGT-022,15.5
VER-000472,AGT-048,15.5
VER-001642,AGT-048,15.5
VER-004657,AGT-010,15.5
VER-003339,AGT-034,15.5
VER-004004,AGT-031,15.5
VER-001173,AGT-015,15.5
VER-004504,AGT-047,15.5
VER-004673,AGT-019,15.5
VER-003945,AGT-036,15.5
VER-002577,AGT-002,15.5
VER-001990,AGT-039,15.5
VER-007723,AGT-023,15.5
VER-007316,AGT-009,15.5
VER-008414,AGT-004,15.5
VER-005024,AGT-042,15.5
VER-008465,AGT-035,15.5
VER-003938,AGT-037,15.5
VER-006671,AGT-004,15.5
VER-002629,AGT-033,15.5
VER-000378,AGT-018,15.5
VER-001411,AGT-009,15.5
VER-005339,AGT-005,15.5
VER-006163,AGT-026,15.5
VER-004768,AGT-034,15.5
VER-004839,AGT-028,15.5
VER-009858,AGT-035,15.5
VER-007274,AGT-029,15.5
VER-000816,AGT-001,15.5
VER-002405,AGT-022,15.5
VER-009814,AGT-033,15.5
VER-001397,AGT-035,15.5
VER-008950,AGT-006,15.5
VER-002132,AGT-036,15.5
VER-001798,AGT-040,15.5
VER-003091,AGT-001,15.5
VER-008447,AGT-010,15.5
VER-004630,AGT-040,15.5
VER-005061,AGT-024,15.5
VER-003123,AGT-044,15.5
VER-007532,AGT-041,15.5
VER-005583,AGT-038,15.5
VER-007229,AGT-032,15.5
VER-000123,AGT-033,15.5
VER-000180,AGT-030,15.5
VER-009718,AGT-039,15.5
VER-006129,AGT-018,15.5
VER-005015,AGT-043,15.5
VER-008900,AGT-031,15.5
VER-009973,AGT-009,15.5
VER-008699,AGT-027,15.5
VER-001158,AGT-033,15.5
VER-000238,AGT-034,15.5
VER-001533,AGT-023,15.5
VER-009888,AGT-044,15.5
VER-007574,AGT-037,15.5
VER-003411,AGT-038,15.5
VER-006992,AGT-011,15.5
VER-009571,AGT-004,15.5
VER-008207,AGT-005,15.5
VER-001536,AGT-006,15.5
VER-003394,AGT-014,15.5
VER-004394,AGT-028,15.5
VER-001207,AGT-018,15.5
VER-000899,AGT-019,15.5
VER-002606,AGT-030,15.5
VER-001723,AGT-024,15.5
VER-007797,AGT-001,15.5
VER-009372,AGT-004,15.5
VER-002178,AGT-026,15.5
VER-008499,AGT-003,15.5
VER-002352,AGT-036,15.5
VER-003326,AGT-038,15.5
VER-003998,AGT-013,15.5
VER-006683,AGT-007,15.5
VER-009617,AGT-037,15.5
VER-006933,AGT-001,15.5
VER-002135,AGT-047,15.5
VER-001481,AGT-005,15.5
VER-002794,AGT-023,15.5
VER-008120,AGT-031,15.5
VER-003087,AGT-039,15.5
VER-001938,AGT-011,15.5
VER-005131,AGT-042,15.5
VER-002796,AGT-001,15.5
VER-006696,AGT-037,15.5
VER-004373,AGT-030,15.5
VER-007441,AGT-001,15.5
VER-005107,AGT-030,15.5
VER-009102,AGT-005,15.5
VER-003662,AGT-029,15.5
VER-007499,AGT-026,15.5
VER-001953,AGT-025,15.5
VER-000556,AGT-026,15.5
VER-004722,AGT-010,15.5
VER-001164,AGT-010,15.5
VER-001585,AGT-043,15.5
VER-007958,AGT-037,15.5
VER-008603,AGT-026,15.5
VER-000398,AGT-033,15.5
VER-006473,AGT-016,15.5
VER-005845,AGT-027,15.5
VER-004717,AGT-010,15.5
VER-005821,AGT-021,15.5
VER-001460,AGT-028,15.5
VER-005893,AGT-001,15.5
VER-001599,AGT-033,15.5
VER-007952,AGT-018,15.5
VER-000301,AGT-036,15.5
VER-008826,AGT-026,15.5
VER-005263,AGT-046,15.5
VER-007890,AGT-031,15.5
VER-004511,AGT-024,15.5
VER-004193,AGT-026,15.5
VER-005071,AGT-049,15.5
VER-005825,AGT-022,15.5
VER-002859,AGT-010,15.5
VER-004100,AGT-030,15.5
VER-009318,AGT-012,15.5
VER-003143,AGT-024,15.5
VER-001360,AGT-037,15.5
VER-008752,AGT-049,15.5
VER-001936,AGT-024,15.5
VER-003206,AGT-040,15.5
VER-008397,AGT-031,15.5
VER-000487,AGT-022,15.5
VER-009521,AGT-043,15.5
VER-004818,AGT-032,15.5
VER-008134,AGT-004,15.5
VER-006555,AGT-007,15.5
VER-005432,AGT-024,15.5
VER-004605,AGT-013,15.5
VER-003338,AGT-024,15.5
VER-003609,AGT-039,15.5
VER-009680,AGT-044,15.5
VER-001153,AGT-029,15.5
VER-005975,AGT-007,15.5
VER-001884,AGT-037,15.5
VER-001213,AGT-012,15.5
VER-000408,AGT-025,15.5
VER-005407,AGT-026,15.5
VER-008476,AGT-013,15.5
VER-006859,AGT-006,15.5
VER-005920,AGT-014,15.5
VER-008683,AGT-026,15.5
VER-004429,AGT-035,15.5
VER-005904,AGT-017,15.5
VER-008072,AGT-018,15.5
VER-005333,AGT-024,15.5
VER-004707,AGT-015,15.5
VER-000666,AGT-001,15.5
VER-009335,AGT-050,15.5
VER-008056,AGT-010,15.5
VER-008067,AGT-034,15.5
VER-000643,AGT-012,15.5
VER-009710,AGT-048,15.5
VER-003768,AGT-037,15.5
VER-000177,AGT-044,15.5
VER-006697,AGT-018,15.5
VER-009804,AGT-008,15.5
VER-003208,AGT-010,15.5
VER-000787,AGT-034,15.5
VER-008563,AGT-049,15.5
VER-008388,AGT-048,15.5
VER-007609,AGT-048,15.5
VER-003203,AGT-012,15.5
VER-005327,AGT-043,15.5
VER-005973,AGT-024,15.5
VER-008472,AGT-031,15.5
VER-005359,AGT-044,15.5
VER-000092,AGT-025,15.5
VER-004643,AGT-019,15.5
VER-006384,AGT-036,15.5
VER-006351,AGT-020,15.5
VER-009982,AGT-015,15.5
VER-002586,AGT-018,15.5
VER-001972,AGT-010,15.5
VER-002906,AGT-029,15.5
VER-000531,AGT-012,15.5
VER-004278,AGT-040,15.5
VER-000997,AGT-034,15.5
VER-003036,AGT-049,15.5
VER-004624,AGT-004,15.5
VER-004677,AGT-033,15.5
VER-004280,AGT-047,15.5
VER-006934,AGT-006,15.5
VER-002313,AGT-002,15.5
VER-007665,AGT-016,15.5
VER-002155,AGT-020,15.5
VER-004706,AGT-007,15.5
VER-008215,AGT-033,15.5
VER-007838,AGT-022,15.5
VER-001428,AGT-011,15.5
VER-009825,AGT-021,15.5
VER-005513,AGT-024,15.5
VER-006917,AGT-022,15.5
VER-004376,AGT-047,15.5
VER-000157,AGT-030,15.5
VER-005832,AGT-046,15.5
VER-003086,AGT-004,15.5
VER-006536,AGT-026,15.5
VER-006914,AGT-038,15.5
VER-004265,AGT-017,15.5
VER-007370,AGT-004,15.5
VER-007081,AGT-046,15.5
VER-003796,AGT-023,15.5
VER-000496,AGT-005,15.5
VER-004339,AGT-028,15.5
VER-002322,AGT-006,15.5
VER-005067,AGT-026,15.5
VER-003949,AGT-023,15.5
VER-004138,AGT-033,15.5
VER-000152,AGT-032,15.5
VER-004623,AGT-032,15.5
VER-000695,AGT-003,15.5
VER-004682,AGT-027,15.5
VER-004895,AGT-037,15.5
VER-007564,AGT-013,15.5
VER-001739,AGT-050,15.5
VER-003002,AGT-004,15.5
VER-000168,AGT-007,15.5
VER-006907,AGT-037,15.5
VER-005129,AGT-020,15.5
VER-002866,AGT-040,15.5
VER-008971,AGT-020,15.5
VER-004338,AGT-031,15.5
VER-009983,AGT-032,15.5
VER-002884,AGT-012,15.5
VER-003721,AGT-001,15.5
VER-003032,AGT-030,15.5
VER-008257,AGT-045,15.5
VER-008958,AGT-049,15.5
VER-004266,AGT-026,15.5
VER-005928,AGT-015,15.5
VER-005437,AGT-042,15.5
VER-006638,AGT-004,15.5
VER-002277,AGT-034,15.5
VER-007785,AGT-010,15.5
VER-006322,AGT-013,15.5
VER-000609,AGT-012,15.5
VER-009870,AGT-033,15.5
VER-004769,AGT-022,15.5
VER-003496,AGT-001,15.5
VER-009586,AGT-034,15.5
VER-000429,AGT-025,15.5
VER-009150,AGT-006,15.5
VER-009054,AGT-021,15.5
VER-004666,AGT-037,15.5
VER-000427,AGT-023,15.5
VER-002224,AGT-034,15.5
VER-000101,AGT-009,15.5
VER-005822,AGT-025,15.5
VER-004061,AGT-019,15.5
VER-002763,AGT-001,15.5
VER-008415,AGT-007,15.5
VER-005255,AGT-035,15.5
VER-005415,AGT-008,15.5
VER-007111,AGT-020,15.5
VER-004861,AGT-011,15.5
VER-002081,AGT-036,15.5
VER-003287,AGT-048,15.5
VER-004939,AGT-007,15.5
VER-006311,AGT-002,15.5
VER-009604,AGT-028,15.5
VER-008404,AGT-038,15.5
VER-009395,AGT-019,15.5
VER-007647,AGT-042,15.5
VER-009703,AGT-034,15.5
VER-005420,AGT-017,15.5
VER-001466,AGT-026,15.5
VER-005516,AGT-048,15.5
VER-002235,AGT-047,15.5
VER-005122,AGT-049,15.5
VER-003904,AGT-022,15.5
VER-001745,AGT-040,15.5
VER-006337,AGT-032,15.5
VER-006752,AGT-049,15.5
VER-000574,AGT-010,15.5
VER-008416,AGT-041,15.5
VER-004085,AGT-047,15.5
VER-008090,AGT-042,15.5
VER-005578,AGT-039,15.5
VER-009702,AGT-046,15.5
VER-003788,AGT-005,15.5
VER-001984,AGT-013,15.5
VER-007608,AGT-042,15.5
VER-006867,AGT-005,15.5
VER-009896,AGT-027,15.5
VER-003699,AGT-003,15.5
VER-002122,AGT-017,15.5
VER-004112,AGT-039,15.5
VER-004412,AGT-013,15.5
VER-003004,AGT-014,15.5
VER-008965,AGT-050,15.5
VER-000917,AGT-026,15.5
VER-008977,AGT-014,15.5
VER-008945,AGT-029,15.5
VER-005640,AGT-026,15.5
VER-003162,AGT-019,15.5
VER-009047,AGT-036,15.5
VER-007866,AGT-021,15.5
VER-008938,AGT-009,15.5
VER-006499,AGT-009,15.5
VER-009432,AGT-016,15.5
VER-001204,AGT-026,15.5
VER-002318,AGT-026,15.5
VER-006212,AGT-022,15.5
VER-005497,AGT-018,15.5
VER-000617,AGT-031,15.5
VER-001927,AGT-017,15.5
VER-003115,AGT-010,15.5
VER-002642,AGT-013,15.5
VER-005611,AGT-031,15.5
VER-009700,AGT-023,15.5
VER-007714,AGT-048,15.5
VER-002563,AGT-033,15.5
VER-002631,AGT-031,15.5
VER-006973,AGT-045,15.5
VER-002729,AGT-026,15.5
VER-002217,AGT-029,15.5
VER-004573,AGT-010,15.5
VER-008471,AGT-035,15.5
VER-008359,AGT-008,15.5
VER-008645,AGT-028,15.5
VER-002627,AGT-002,15.5
VER-002127,AGT-037,15.5
VER-004756,AGT-038,15.5
VER-008669,AGT-047,15.5
VER-003949,AGT-023,15.5
VER-005493,AGT-026,15.5
VER-000806,AGT-019,15.5
VER-008890,AGT-036,15.5
VER-007440,AGT-037,15.5
VER-009506,AGT-048,15.5
VER-009668,AGT-007,15.5
VER-007693,AGT-003,15.5
VER-000548,AGT-012,15.5
VER-000027,AGT-022,15.5
VER-009240,AGT-018,15.5
VER-003919,AGT-030,15.5
VER-006448,AGT-005,15.5
VER-004455,AGT-005,15.5
VER-001222,AGT-049,15.5
VER-005539,AGT-013,15.5
VER-002549,AGT-005,15.5
VER-000438,AGT-033,15.5
VER-004843,AGT-042,15.5
VER-008888,AGT-002,15.5
VER-001862,AGT-041,15.5
VER-002700,AGT-029,15.5
VER-006557,AGT-039,15.5
VER-001166,AGT-038,15.5
VER-002482,AGT-046,15.5
VER-008108,AGT-004,15.5
VER-008861,AGT-028,15.5
VER-002707,AGT-007,15.5
VER-000327,AGT-007,15.5
VER-002500,AGT-044,15.5
VER-001005,AGT-006,15.5
VER-007699,AGT-044,15.5
VER-004982,AGT-023,15.5
VER-004012,AGT-020,15.5
VER-006977,AGT-020,15.5
VER-000535,AGT-033,15.5
VER-005844,AGT-004,15.5
VER-003961,AGT-003,15.5
VER-000586,AGT-032,15.5
VER-008664,AGT-050,15.5
VER-005160,AGT-045,15.5
VER-004759,AGT-041,15.5
VER-006177,AGT-045,15.5
VER-000492,AGT-047,15.5
VER-006568,AGT-024,15.5
VER-005299,AGT-048,15.5
VER-007729,AGT-046,15.5
VER-008691,AGT-003,15.5
VER-008268,AGT-013,15.5
VER-003549,AGT-001,15.5
VER-001917,AGT-044,15.5
VER-003186,AGT-046,15.5
VER-008798,AGT-047,15.5
VER-008036,AGT-045,15.5
VER-005910,AGT-008,15.5
VER-004699,AGT-030,15.5
VER-001134,AGT-002,15.5
VER-005715,AGT-050,15.5
VER-002519,AGT-035,15.5
VER-001318,AGT-004,15.5
VER-000122,AGT-034,15.5
VER-007935,AGT-008,15.5
VER-002450,AGT-035,15.5
VER-005382,AGT-014,15.5
VER-006181,AGT-015,15.5
VER-002602,AGT-035,15.5
VER-007415,AGT-042,15.5
VER-006040,AGT-032,15.5
VER-002174,AGT-002,15.5
VER-003284,AGT-008,15.5
VER-003606,AGT-033,15.5
VER-009627,AGT-001,15.5
VER-009533,AGT-011,15.5
VER-003769,AGT-037,15.5
VER-006330,AGT-020,15.5
VER-004039,AGT-031,15.5
VER-003503,AGT-012,15.5
VER-001408,AGT-050,15.5
VER-008392,AGT-015,15.5
VER-009336,AGT-020,15.5
VER-005412,AGT-043,15.5
VER-002580,AGT-001,15.5
VER-004251,AGT-004,15.5
VER-003270,AGT-002,15.5
VER-006344,AGT-012,15.5
VER-001868,AGT-032,15.5
VER-008797,AGT-041,15.5
VER-005413,AGT-022,15.5
VER-002522,AGT-030,15.5
VER-004919,AGT-004,15.5
VER-001821,AGT-032,15.5
VER-009548,AGT-044,15.5
VER-000052,AGT-020,15.5
VER-003889,AGT-049,15.5
VER-008084,AGT-028,15.5
VER-003578,AGT-024,15.5
VER-009634,AGT-007,15.5
VER-008460,AGT-021,15.5
VER-001859,AGT-017,15.5
VER-005609,AGT-025,15.5
VER-002419,AGT-049,15.5
VER-000595,AGT-025,15.5
VER-005460,AGT-044,15.5
VER-008629,AGT-033,15.5
VER-009692,AGT-020,15.5
VER-000426,AGT-032,15.5
VER-008080,AGT-041,15.5
VER-004829,AGT-025,15.5
VER-000229,AGT-032,15.5
VER-009679,AGT-018,15.5
VER-002742,AGT-021,15.5
VER-000620,AGT-016,15.5
VER-004562,AGT-049,15.5
VER-002922,AGT-043,15.5
VER-008858,AGT-050,15.5
VER-003654,AGT-009,15.5
VER-004534,AGT-022,15.5
VER-001129,AGT-033,15.5
VER-005630,AGT-017,15.5
VER-007865,AGT-006,15.5
VER-002209,AGT-016,15.5
VER-007131,AGT-047,15.5
VER-009643,AGT-042,15.5
VER-007602,AGT-029,15.5
VER-003154,AGT-018,15.5
VER-005643,AGT-039,15.5
VER-008256,AGT-025,15.5
VER-009660,AGT-034,15.5
VER-007438,AGT-029,15.5
VER-002375,AGT-018,15.5
VER-001633,AGT-003,15.5
VER-005360,AGT-005,15.5
VER-002299,AGT-033,15.5
VER-007169,AGT-024,15.5
VER-004343,AGT-016,15.5
VER-007436,AGT-001,15.5
VER-007442,AGT-001,15.5
VER-004636,AGT-024,15.5
VER-006937,AGT-043,15.5
VER-006115,AGT-011,15.5
VER-007439,AGT-006,15.5
VER-009337,AGT-016,15.5
VER-004468,AGT-012,15.5
VER-005925,AGT-014,15.5
VER-004688,AGT-028,15.5
VER-005984,AGT-014,15.5
VER-007659,AGT-008,15.5
VER-009866,AGT-007,15.5
VER-002551,AGT-040,15.5
VER-009524,AGT-002,15.5
VER-000939,AGT-026,15.5
VER-005653,AGT-039,15.5
VER-009314,AGT-012,15.5
VER-007472,AGT-002,15.5
VER-001891,AGT-038,15.5
VER-002645,AGT-021,15.5
VER-003166,AGT-041,15.5
VER-003640,AGT-012,15.5
VER-002062,AGT-012,15.5
VER-004760,AGT-020,15.5
VER-002813,AGT-028,15.5
VER-009854,AGT-001,15.5
VER-009071,AGT-019,15.5
VER-009451,AGT-009,15.5
VER-002550,AGT-020,15.5
VER-006726,AGT-037,15.5
VER-005355,AGT-018,15.5
VER-005345,AGT-042,15.5
VER-004175,AGT-002,15.5
VER-009192,AGT-005,15.5
VER-001025,AGT-011,15.5
VER-008696,AGT-043,15.5
VER-004954,AGT-025,15.5
VER-001952,AGT-045,15.5
VER-007752,AGT-019,15.5
VER-000352,AGT-019,15.5
VER-007074,AGT-045,15.5
VER-003663,AGT-038,15.5
VER-006947,AGT-033,15.5
VER-007878,AGT-046,15.5
VER-003151,AGT-014,15.5
VER-005615,AGT-022,15.5
VER-007703,AGT-026,15.5
VER-006718,AGT-044,15.5
VER-002940,AGT-001,15.5
VER-001341,AGT-023,15.5
VER-009843,AGT-025,15.5
VER-008665,AGT-012,15.5
VER-008776,AGT-003,15.5
VER-005115,AGT-006,15.5
VER-008157,AGT-028,15.5
VER-004878,AGT-010,15.5
VER-001584,AGT-037,15.5
VER-001413,AGT-002,15.5
VER-007661,AGT-007,15.5
VER-009190,AGT-030,15.5
VER-002257,AGT-006,15.5
VER-008646,AGT-039,15.5
VER-002213,AGT-050,15.5
VER-002623,AGT-020,15.5
VER-009341,AGT-045,15.5
VER-003625,AGT-018,15.5
VER-004741,AGT-034,15.5
VER-004268,AGT-007,15.5
VER-009442,AGT-017,15.5
VER-000464,AGT-023,15.5
VER-001755,AGT-016,15.5
VER-005088,AGT-001,15.5
VER-006313,AGT-020,15.5
VER-004467,AGT-035,15.5
VER-000379,AGT-025,15.5
VER-003107,AGT-042,15.5
VER-001336,AGT-029,15.5
VER-008901,AGT-009,15.5
VER-002717,AGT-027,15.5
VER-009929,AGT-007,15.5
VER-004834,AGT-029,15.5
VER-005426,AGT-016,15.5
VER-005651,AGT-017,15.5
VER-001812,AGT-034,15.5
VER-001895,AGT-049,15.5
VER-007366,AGT-018,15.5
VER-005636,AGT-023,15.5
VER-001190,AGT-005,15.5
VER-008673,AGT-003,15.5
VER-005465,AGT-024,15.5
VER-003455,AGT-035,15.5
VER-005866,AGT-029,15.5
VER-004430,AGT-035,15.5
VER-004439,AGT-029,15.5
VER-008727,AGT-016,15.5
VER-007513,AGT-029,15.5
VER-003993,AGT-039,15.5
VER-007972,AGT-005,15.5
VER-001031,AGT-038,15.5
VER-005145,AGT-043,15.5
VER-007863,AGT-008,15.5
VER-003775,AGT-004,15.5
VER-008666,AGT-036,15.5
VER-008115,AGT-049,15.5
VER-001756,AGT-040,15.5
VER-009601,AGT-032,15.5
VER-007244,AGT-015,15.5
VER-004328,AGT-045,15.5
VER-000111,AGT-035,15.5
VER-006055,AGT-043,15.5
VER-009043,AGT-049,15.5
VER-002918,AGT-024,15.5
VER-001516,AGT-012,15.5
VER-009922,AGT-013,15.5
VER-009681,AGT-048,15.5
VER-009519,AGT-029,15.5
VER-008834,AGT-018,15.5
VER-002264,AGT-009,15.5
VER-004644,AGT-001,15.5
VER-008918,AGT-037,15.5
VER-007389,AGT-009,15.5
VER-000894,AGT-003,15.5
VER-001491,AGT-043,15.5
VER-001851,AGT-011,15.5
VER-000325,AGT-020,15.5
VER-001216,AGT-048,15.5
VER-002934,AGT-037,15.5
VER-009976,AGT-048,15.5
VER-009646,AGT-014,15.5
VER-009078,AGT-027,15.5
VER-006837,AGT-013,15.5
VER-000686,AGT-013,15.5
VER-001130,AGT-025,15.5
VER-005309,AGT-036,15.5
VER-002919,AGT-044,15.5
VER-003085,AGT-026,15.5
VER-004305,AGT-027,15.5
VER-002796,AGT-001,15.5
VER-004408,AGT-027,15.5
VER-000799,AGT-038,15.5
VER-000735,AGT-012,15.5
VER-007835,AGT-048,15.5
VER-002245,AGT-001,15.5
VER-000179,AGT-020,15.5
VER-007226,AGT-048,15.5
VER-007760,AGT-005,15.5
VER-001175,AGT-008,15.5
VER-006484,AGT-020,15.5
VER-001832,AGT-022,15.5
VER-009195,AGT-028,15.5
VER-006380,AGT-022,15.5
VER-008448,AGT-039,15.5
VER-008048,AGT-010,15.5
VER-003202,AGT-022,15.5
VER-000199,AGT-044,15.5
VER-006307,AGT-049,15.5
VER-004088,AGT-021,15.5
VER-000549,AGT-031,15.5
VER-007657,AGT-026,15.5
VER-005045,AGT-042,15.5
VER-005267,AGT-040,15.5
VER-002533,AGT-042,15.5
VER-002315,AGT-009,15.5
VER-007380,AGT-004,15.5
VER-004416,AGT-009,15.5
VER-000067,AGT-006,15.5
VER-003261,AGT-015,15.5
VER-002573,AGT-045,15.5
VER-006309,AGT-049,15.5
VER-007143,AGT-038,15.5
VER-000623,AGT-012,15.5
VER-001682,AGT-049,15.5
VER-000788,AGT-041,15.5
VER-003333,AGT-047,15.5
VER-005508,AGT-005,15.5
VER-006587,AGT-047,15.5
VER-003281,AGT-033,15.5
VER-008747,AGT-027,15.5
VER-006192,AGT-020,15.5
VER-005502,AGT-002,15.5
VER-009084,AGT-050,15.5
VER-008501,AGT-012,15.5
VER-000479,AGT-005,15.5
VER-006315,AGT-028,15.5
VER-002648,AGT-025,15.5
VER-004853,AGT-047,15.5
VER-000692,AGT-041,15.5
VER-001034,AGT-011,15.5
VER-005197,AGT-030,15.5
VER-002599,AGT-038,15.5
VER-004588,AGT-041,15.5
